station,longitude,latitude,glmN_Fig6_topL,glmW_Fig6_midL,glmF_Fig6_lowL,glmNse_Fig6_topR,glmWse_Fig6_midR,glmFse_Fig6_lowR,area_artReefs,area_platforms,N_artificialReefs,N_platforms,W_artificialReefs,W_platforms,F_artificialReefs,F_platforms,totalN_Fig7top,totalW_Fig7mid,totalF_Fig7low
1381,-91.06620104,28.48292234,1.783363873,2.512742875,0.159906147,30.55805599,11.43743674,0.621400144,0.001256637,0.003141593,1.847302971,3.770582259,1.771881284,1.323390314,0.103519263,0.019573842,7.39340546,5.596962853,0.282295949
1382,-90.9642862,28.4859368,1.798794286,2.528801366,0.160835931,30.70455422,11.48928827,0.623807686,0.000314159,0.001884956,0.461825743,2.262349356,0.442970321,0.794034188,0.025879816,0.011744305,4.519013629,3.76024475,0.198106356
1383,-90.86235588,28.48887515,1.964279715,2.701022689,0.170807522,32.28903187,12.05004688,0.649812798,0.001884956,0.009110619,2.770954457,10.93468855,2.657821926,3.83783191,0.155278895,0.056764143,15.64832434,9.16697723,0.380972433
1384,-90.76041049,28.49173734,2.088426002,2.830222209,0.178288156,33.49231789,12.47586802,0.669528068,0,0,0,0,0,0,0,0,2.088426002,2.830222209,0.178288156
1385,-90.6584504,28.49452332,2.114755101,2.857623004,0.179874658,33.74897737,12.56669465,0.673730358,0,0.000628319,0,0.754116452,0,0.264678063,0,0.003914768,2.867542813,3.12050557,0.183676408
1386,-90.55647603,28.49723306,1.962494121,2.699164415,0.170699928,32.27181199,12.04395298,0.649530473,0,0.000314159,0,0.377058226,0,0.132339031,0,0.001957384,2.338935811,2.830655479,0.172603685
1387,-90.45448776,28.49986652,2.113004242,2.855800879,0.179769157,33.73189454,12.56064937,0.673450689,0,0.001570796,0,1.88529113,0,0.661695157,0,0.009786921,3.994976272,3.513010154,0.189273698
1388,-90.35248599,28.50242365,1.345877601,3.104407076,0.245474676,21.56165709,16.61648792,1.565534391,0,0.001884956,0,1.255572824,0,0.458365529,0,0.008156236,2.598913506,3.556920935,0.253168202
1389,-90.25047112,28.50490443,1.305067776,3.033766707,0.240053521,21.12478492,16.34173275,1.540814155,0,0.001570796,0,1.046310687,0,0.381971274,0,0.006796863,2.349328467,3.410972551,0.246473308
1390,-90.14844354,28.50730882,0.602059658,3.454931962,0.307945584,3.646810883,21.38976681,2.20972038,0,0,0,0,0,0,0,0,0.602059658,3.454931962,0.307945584
1391,-90.04640365,28.50963678,4.410521138,32.12438908,3.033790196,25.82032915,237.8435975,24.60727957,0,0.000628319,0,0.406579525,0,0.237058843,0,0.01105172,4.81432945,32.34126358,3.042935729
1392,-85.14182912,28.53109779,0.275587328,1.288737684,0.096135914,0.403423655,0.922494657,0.081826645,0,0,0,0,0,0,0,0,0.275587328,1.288737684,0.096135914
1393,-85.03967518,28.5296614,0.664557853,2.955647636,0.219461965,1.358128489,1.764750813,0.154404426,0,0,0,0,0,0,0,0,0.664557853,2.955647636,0.219461965
1394,-84.93752893,28.52814827,8.909049516,45.65246677,3.860377051,26.17108368,37.66036115,3.613856373,0.000314159,0,0.199973018,0,1.019452899,0,0.087112912,0,9.106223674,46.65757752,3.946277189
1395,-84.83539075,28.5265584,11.36772525,45.12516462,3.493919743,32.69813266,28.37751093,2.532442362,0,0,0,0,0,0,0,0,11.36772525,45.12516462,3.493919743
1396,-84.73326106,28.52489184,8.340037802,33.21469994,2.572151351,23.96698581,21.04864381,1.881405874,0,0,0,0,0,0,0,0,8.340037802,33.21469994,2.572151351
1397,-84.63114023,28.52314859,13.2277327,52.4421527,4.06019222,38.0630868,32.88284107,2.932651767,0,0,0,0,0,0,0,0,13.2277327,52.4421527,4.06019222
1398,-84.52902869,28.52132869,5.156692503,20.69190082,1.602993495,14.79325454,13.3588828,1.198264078,0,0,0,0,0,0,0,0,5.156692503,20.69190082,1.602993495
1399,-84.42692682,28.51943216,1.791877584,3.170366056,0.207608248,14.42091577,5.193066302,0.184263561,0,0,0,0,0,0,0,0,1.791877584,3.170366056,0.207608248
1400,-84.32483502,28.51745903,14.9498777,18.1277402,0.950420394,79.21752249,26.89126861,0.439473441,0,0,0,0,0,0,0,0,14.9498777,18.1277402,0.950420394
1401,-84.2227537,28.51540932,8.80642352,10.89611837,0.576539334,49.00346534,16.65306783,0.276661402,0,0,0,0,0,0,0,0,8.80642352,10.89611837,0.576539334
1402,-84.12068324,28.51328307,8.010484464,9.959197529,0.528099722,45.10409252,15.33196311,0.255695323,0,0,0,0,0,0,0,0,8.010484464,9.959197529,0.528099722
1403,-84.01862404,28.51108031,25.14941117,30.13387984,1.571148126,129.5387645,43.94532048,0.711164809,0.000314159,0,0.279420809,0,0.300614884,0,0.015808363,0,25.42093106,30.42502789,1.586462898
1404,-83.91657651,28.50880107,16.89853724,20.4215587,1.06901278,88.82313295,30.14651297,0.49130593,0,0,0,0,0,0,0,0,16.89853724,20.4215587,1.06901278
1405,-83.81454104,28.50644538,7.058699976,8.838826924,0.470175599,40.45013597,13.75533019,0.230697245,0,0,0,0,0,0,0,0,7.058699976,8.838826924,0.470175599
1406,-83.71251802,28.50401327,7.880176141,9.805808167,0.52016936,44.46628946,15.11588416,0.252267686,0,0,0,0,0,0,0,0,7.880176141,9.805808167,0.52016936
1407,-83.61050786,28.50150479,15.95162016,19.30691764,1.011384881,84.15468667,28.56441185,0.466112072,0,0,0,0,0,0,0,0,15.95162016,19.30691764,1.011384881
1408,-83.50851094,28.49891996,12.38446055,15.10792006,0.794293099,66.58354737,22.60992304,0.371339473,0,0,0,0,0,0,0,0,12.38446055,15.10792006,0.794293099
1409,-83.40652767,28.49625882,10.79816895,13.2406544,0.697753861,58.78167592,19.9662122,0.329297719,0,0,0,0,0,0,0,0,10.79816895,13.2406544,0.697753861
1410,-83.30455844,28.49352142,3.2542501,4.36050871,0.238642701,22.06391098,7.529296679,0.132448582,0,0,0,0,0,0,0,0,3.2542501,4.36050871,0.238642701
1411,-83.20260364,28.49070779,12.96968152,15.79679908,0.829908736,69.46408439,23.58604372,0.386868965,0,0,0,0,0,0,0,0,12.96968152,15.79679908,0.829908736
1412,-83.10066366,28.48781797,17.07714299,20.63180023,1.079882448,89.70383029,30.44497687,0.496059219,0,0,0,0,0,0,0,0,17.07714299,20.63180023,1.079882448
1413,-82.99873892,28.484852,11.23662256,13.75676971,0.724437465,60.93711494,20.6965806,0.340909463,0.00408407,0,3.632470512,0,3.907993495,0,0.20550872,0,14.82320191,17.60857958,0.926987531
1414,-96.34266521,28.31175239,15.90491537,20.54363509,1.284780403,207.9348278,77.58604537,4.185002048,0.000314159,0,2.335396932,0,2.276244597,0,0.136566722,0,18.23531563,22.81342572,1.420943499
1415,-96.24200482,28.31866646,11.67143015,16.0824953,1.019451029,180.0945512,67.29297268,3.640412473,0.000942478,0,7.006190797,0,6.828733792,0,0.409700165,0,18.66662088,22.8960717,1.428190384
1416,-96.14130905,28.32550777,11.82593222,16.24530568,1.029134289,181.0912702,67.66148757,3.659914565,0.000314159,0,2.335396932,0,2.276244597,0,0.136566722,0,14.15761393,18.51644666,1.165377699
1417,-96.04057825,28.33227623,56.89253276,63.73535102,3.853637569,498.5625917,185.0773012,9.872839361,0,0,0,0,0,0,0,0,56.89253276,63.73535102,3.853637569
1418,-95.9398128,28.33897174,45.23799171,48.57121506,2.848282381,609.6223856,217.517726,10.19877581,0,0,0,0,0,0,0,0,45.23799171,48.57121506,2.848282381
1419,-95.83901305,28.34559421,6.431842698,8.165921462,0.505328703,101.8641663,37.49787443,1.948270488,0.000314159,0,1.024838177,0,0.983674712,0,0.057554887,0,7.454660253,9.147030774,0.562724836
1420,-95.73817939,28.35214354,28.26361095,30.89734492,1.823439957,385.7686436,138.0928568,6.553486276,0.000314159,0,1.024838177,0,0.983674712,0,0.057554887,0,29.27956985,31.87131295,1.880421993
1421,-95.63731217,28.35861965,42.83102489,46.06506067,2.702959748,577.8512701,206.243801,9.681195622,0,0,0,0,0,0,0,0,42.83102489,46.06506067,2.702959748
1422,-95.53641177,28.36502245,51.34722471,54.93220061,3.217132429,690.285873,246.1421471,11.51304249,0,0,0,0,0,0,0,0,51.34722471,54.93220061,3.217132429
1423,-95.43547855,28.37135184,17.63180726,19.82742017,1.181535924,246.1230748,88.56962115,4.283132329,0,0,0,0,0,0,0,0,17.63180726,19.82742017,1.181535924
1424,-95.33451289,28.37760773,26.44781982,29.0067277,1.71381005,361.8669972,129.6143612,6.16457726,0.000314159,0,1.024838177,0,0.983674712,0,0.057554887,0,27.46434917,29.98128968,1.770826527
1425,-95.23351515,28.38379004,11.70347254,13.65478745,0.82360776,168.9376923,61.2219192,3.031655761,0,0,0,0,0,0,0,0,11.70347254,13.65478745,0.82360776
1426,-95.13248571,28.38989868,37.28507256,40.29056776,2.368118241,504.6742006,180.2783279,8.489284567,0,0,0,0,0,0,0,0,37.28507256,40.29056776,2.368118241
1427,-95.03142495,28.39593356,22.20269833,24.58667096,1.457507292,306.0544396,109.8191101,5.25686642,0,0,0,0,0,0,0,0,22.20269833,24.58667096,1.457507292
1428,-94.93033323,28.40189461,10.7590052,12.67139999,0.766584755,156.7517329,56.90776815,2.834488159,0.000314159,0,1.024838177,0,0.983674712,0,0.057554887,0,11.78046333,13.65109387,0.823898812
1429,-94.82921092,28.40778172,6.912607088,8.666497448,0.534355255,107.842708,39.60986333,2.044676784,0,0,0,0,0,0,0,0,6.912607088,8.666497448,0.534355255
1430,-94.72805841,28.41359483,6.977024722,8.733569639,0.538244523,108.647041,39.89405077,2.057647877,0,0,0,0,0,0,0,0,6.977024722,8.733569639,0.538244523
1431,-94.62687607,28.41933385,21.55486528,23.91214166,1.41839383,297.5477644,106.802455,5.118582982,0,0,0,0,0,0,0,0,21.55486528,23.91214166,1.41839383
1432,-94.52566427,28.4249987,17.79026421,19.9924069,1.191102895,248.1965338,89.30463473,4.316798292,0,0,0,0,0,0,0,0,17.79026421,19.9924069,1.191102895
1433,-94.4244234,28.4305893,29.8709708,59.18359693,4.635532617,302.5804146,213.952122,19.77452725,0,0,0,0,0,0,0,0,29.8709708,59.18359693,4.635532617
1434,-94.32315382,28.43610556,53.55290686,99.77371379,7.779620971,462.7653612,313.3013436,28.6286291,0,0,0,0,0,0,0,0,53.55290686,99.77371379,7.779620971
1435,-94.22185592,28.44154742,20.57488577,43.25039042,3.401355114,241.8805191,176.4262404,16.42730632,0,0,0,0,0,0,0,0,20.57488577,43.25039042,3.401355114
1436,-94.12053008,28.44691479,62.37616383,114.8965074,8.951024332,523.3846669,351.0064372,31.98891623,0,0,0,0,0,0,0,0,62.37616383,114.8965074,8.951024332
1437,-94.01917667,28.4522076,83.66919766,151.3921186,11.77795451,670.6200191,442.7427554,40.16570393,0,0,0,0,0,0,0,0,83.66919766,151.3921186,11.77795451
1438,-93.91779608,28.45742578,93.65016012,168.4991842,13.10305849,739.9227973,485.9766778,44.01986625,0,0,0,0,0,0,0,0,93.65016012,168.4991842,13.10305849
1439,-93.81638869,28.46256924,81.44697858,147.5833028,11.48292571,655.2099699,433.1333094,39.30909933,0,0,0,0,0,0,0,0,81.44697858,147.5833028,11.48292571
1440,-93.71495487,28.46763792,62.00581303,114.2617374,8.901855395,520.8342812,349.4191959,31.84745527,0.000314159,0.001570796,2.601321576,8.914837964,4.265094885,3.242257389,0.333327591,0.057347183,73.40509437,121.5537114,9.275750567
1441,-93.61349501,28.47263175,108.6622043,194.2293705,15.09610472,844.3727745,551.1818031,49.83325166,0,0,0,0,0,0,0,0,108.6622043,194.2293705,15.09610472
1442,-93.51200949,28.47755065,70.5190401,128.8531492,10.03209821,579.564615,385.9875493,35.10670126,0,0.000942478,0,5.348902778,0,1.945354433,0,0.03440831,75.80148025,130.6770624,10.05705149
1443,-93.4104987,28.48239455,142.5121042,252.2470676,19.59012395,1080.477098,698.7079203,62.98785241,0,0,0,0,0,0,0,0,142.5121042,252.2470676,19.59012395
1444,-93.30896302,28.48716338,132.6137529,235.2815951,18.27598769,1011.374354,655.5155451,59.13626026,0,0,0,0,0,0,0,0,132.6137529,235.2815951,18.27598769
1445,-93.20740283,28.49185709,47.9614149,54.06578122,3.266227743,385.4350961,143.0107129,7.615315439,0,0.001256637,0,7.494847091,0,2.625884566,0,0.038827271,55.3959919,56.62372472,3.300950551
1446,-93.10581851,28.49647559,78.09678375,141.841171,11.0381433,631.9939924,418.6593141,38.01889316,0,0.000942478,0,5.348902778,0,1.945354433,0,0.03440831,83.37208204,143.6528432,11.06214841
1447,-93.00421046,28.50101883,21.59568659,45.00001193,3.536879844,248.4348158,180.4769442,16.78886809,0,0,0,0,0,0,0,0,21.59568659,45.00001193,3.536879844
1448,-92.90257906,28.50548673,4.26343499,7.914697191,0.611898553,61.85542863,41.63111332,3.797577133,0,0.000628319,0,0.28940595,0,0.105695407,0,0.001882075,4.550162146,8.015419647,0.61339616
1449,-92.8009247,28.50987925,5.022513871,9.230134152,0.712753118,72.69634765,48.56392773,4.420553174,0,0,0,0,0,0,0,0,5.022513871,9.230134152,0.712753118
1450,-92.69924775,28.5141963,7.375531683,13.30776914,1.025385434,106.3846004,70.12986123,6.358702158,0,0.000314159,0,0.144702975,0,0.052847704,0,0.000941037,7.517917566,13.35643608,1.026004337
1451,-92.59754862,28.51843784,9.201082508,16.47133631,1.267936162,132.5615321,86.8990509,7.865917611,0.001256637,0.000628319,0.853595106,0.28940595,1.412572324,0.105695407,0.109330963,0.001882075,10.32673993,17.95855631,1.376759196
1452,-92.49582769,28.5226038,4.417457902,8.181609412,0.632362716,64.05337586,43.03627231,3.923838894,0,0.000628319,0,0.28940595,0,0.105695407,0,0.001882075,4.704088281,8.282164163,0.633847465
1453,-92.39408534,28.52669412,1.478283734,3.088201555,0.241851083,22.61262711,16.62770813,1.551113345,0,0.000314159,0,0.144702975,0,0.052847704,0,0.000941037,1.622522293,3.140079071,0.24271614
1454,-92.29232196,28.53070874,0.91575368,2.113371607,0.167110861,15.18181517,11.91942027,1.12715329,0,0.000942478,0,0.434108926,0,0.158543111,0,0.002823112,1.348999528,2.269922912,0.169776474
1455,-92.19053796,28.53464761,0.89202855,2.072257418,0.163958636,14.88332318,11.7296251,1.110010324,0,0.001570796,0,0.723514876,0,0.264238518,0,0.004705186,1.614142231,2.333240842,0.168406276
1456,-92.08873371,28.53851067,0.888643432,2.066391217,0.163508874,14.84088284,11.70262679,1.107571134,0,0,0,0,0,0,0,0,0.888643432,2.066391217,0.163508874
1457,-91.9869096,28.54229786,0.886700745,2.063024659,0.16325076,14.81654391,11.68714212,1.106172084,0,0.000628319,0,0.28940595,0,0.105695407,0,0.001882075,1.175549564,2.167423829,0.165030261
1458,-91.88506603,28.54600913,0.893882378,2.075469987,0.164204943,14.90658125,11.74441924,1.111346851,0,0.001256637,0,0.578811901,0,0.211390814,0,0.003764149,1.471570993,2.284252688,0.167762746
1459,-91.78320339,28.54964443,0.886700745,2.063024659,0.16325076,14.81654391,11.68714212,1.106172084,0,0.000942478,0,0.434108926,0,0.158543111,0,0.002823112,1.319973974,2.219623415,0.165920012
1460,-91.68132207,28.5532037,0.886700745,2.063024659,0.16325076,14.81654391,11.68714212,1.106172084,0,0.000942478,0,0.434108926,0,0.158543111,0,0.002823112,1.319973974,2.219623415,0.165920012
1461,-91.57942246,28.55668689,5.839574831,8.226573275,0.523653887,95.57028544,35.70335962,1.930032067,0,0.001884956,0,6.716690931,0,2.354328783,0,0.034808344,12.54525842,10.56539533,0.557475167
1462,-91.47750496,28.56009396,1.784916819,2.514359032,0.159999722,30.57278971,11.44265163,0.621642304,0,0.002513274,0,3.016465807,0,1.058712251,0,0.015659074,4.796896641,3.56675201,0.175256673
1463,-91.37556995,28.56342485,1.814035037,2.544662474,0.161754287,30.84946971,11.5405786,0.626188635,0,0,0,0,0,0,0,0,1.814035037,2.544662474,0.161754287
1464,-91.27361784,28.56667952,1.829695906,2.560960801,0.162697958,30.99860228,11.59336052,0.628638285,0.000314159,0.003455752,0.461825743,4.147640485,0.442970321,1.455729345,0.025879816,0.021531227,6.432264343,4.450005873,0.209495643
1465,-91.17164901,28.56985793,1.789669446,2.519305109,0.160286099,30.61789484,11.45861621,0.622383604,0.000628319,0.000314159,0.923651486,0.377058226,0.885940642,0.132339031,0.051759632,0.001957384,3.088692434,3.535210394,0.213852049
1466,-91.06966387,28.57296001,1.828488134,2.559703867,0.162625181,30.98709316,11.58928718,0.628449257,0,0.002513274,0,3.016465807,0,1.058712251,0,0.015659074,4.840358449,3.611982881,0.177875534
1467,-90.9676628,28.57598573,1.979865179,2.717242543,0.171746649,32.43944283,12.10327529,0.65227859,0.000628319,0.002513274,0.923651486,3.016465807,0.885940642,1.058712251,0.051759632,0.015659074,5.913762543,4.653358967,0.238625797
1468,-90.86564619,28.57893506,11.82707396,12.96527069,0.765106049,136.9369374,49.19870553,2.366156733,0,0.000942478,0,1.131174678,0,0.397017094,0,0.005872153,12.94710188,13.35006831,0.770257106
1469,-90.76361446,28.58180793,7.373459449,8.330376898,0.496746345,88.82897866,32.10149442,1.575189704,0,0.002199115,0,2.639407581,0,0.92637322,0,0.01370169,9.996651946,9.238430662,0.509355632
1470,-90.66156798,28.58460432,3.132049067,3.916324757,0.241173342,43.95501438,16.17971279,0.840469108,0,0,0,0,0,0,0,0,3.132049067,3.916324757,0.241173342
1471,-90.55950717,28.58732418,8.207871423,9.198752657,0.54702518,97.80802004,35.29137064,1.72264911,0,0.002513274,0,3.016465807,0,1.058712251,0,0.015659074,11.2037086,10.23434592,0.56130943
1472,-90.4574324,28.58996747,2.654192999,3.419018105,0.212379356,39.10078818,14.46085863,0.761213424,0.001256637,0.000942478,1.847302971,1.131174678,1.771881284,0.397017094,0.103519263,0.005872153,5.626833773,5.580397669,0.321303726
1473,-90.35534409,28.59253416,7.75809378,8.73066733,0.519923105,92.96510772,33.57079084,1.643102834,0.000314159,0.000628319,0.461825743,0.754116452,0.442970321,0.264678063,0.025879816,0.003914768,8.966724144,9.430087253,0.549227673
1474,-90.25324263,28.59502421,1.558557843,3.472549076,0.273727003,23.87838864,18.07073559,1.696222629,0.003455752,0.002513274,3.390989295,1.674097099,5.60587363,0.611154038,0.434279363,0.010874981,6.614341165,9.668849008,0.717247463
1475,-90.15112841,28.59743758,0.546471361,3.750334079,0.342818959,2.624420335,27.31011735,2.82520302,0,0.000314159,0,0.01698783,0,0.013901023,0,0.000757311,0.563287512,3.763056899,0.34346857
1476,-89.64037994,28.6083531,6.227954503,34.83327937,3.014032006,24.48987665,112.938657,11.65509682,0.000314159,0,0.382869447,0,2.111364279,0,0.186668828,0,6.60886738,36.93370046,3.199753948
1477,-89.53819756,28.61030571,14.18386038,78.44896447,6.84228686,63.05870485,223.8698243,23.07058219,0,0,0,0,0,0,0,0,14.18386038,78.44896447,6.84228686
1478,-85.14024246,28.62131545,0.314825289,1.456889625,0.108576607,0.494530206,1.00166706,0.088747103,0,0,0,0,0,0,0,0,0.314825289,1.456889625,0.108576607
1479,-85.03800143,28.61987369,1.781817694,7.743597945,0.573697658,4.17698329,4.351184534,0.374731296,0,0,0,0,0,0,0,0,1.781817694,7.743597945,0.573697658
1480,-84.93576811,28.6183549,9.330319936,37.11032014,2.873639132,26.82237501,23.4448125,2.094264229,0,0,0,0,0,0,0,0,9.330319936,37.11032014,2.873639132
1481,-84.83354289,28.6167591,13.39343839,53.09401385,4.110640714,38.54106957,33.28428447,2.968311913,0,0,0,0,0,0,0,0,13.39343839,53.09401385,4.110640714
1482,-84.73132619,28.6150863,14.10977746,55.91198347,4.32872753,40.60740903,35.01981387,3.122478453,0,0,0,0,0,0,0,0,14.10977746,55.91198347,4.32872753
1483,-84.6291184,28.61333654,7.042917848,28.11202615,2.177247916,20.22769968,17.91217668,1.602778725,0,0,0,0,0,0,0,0,7.042917848,28.11202615,2.177247916
1484,-84.52691991,28.61150984,3.730767651,6.189660638,0.398769457,28.25138583,10.06490514,0.33571486,0,0,0,0,0,0,0,0,3.730767651,6.189660638,0.398769457
1485,-84.42473113,28.60960622,2.699895255,4.584356917,0.297132538,20.87039839,7.463416218,0.25469107,0,0,0,0,0,0,0,0,2.699895255,4.584356917,0.297132538
1486,-84.32255247,28.60762572,15.46357378,18.73242539,0.981683138,81.7490924,27.74918262,0.45313186,0,0,0,0,0,0,0,0,15.46357378,18.73242539,0.981683138
1487,-84.22038431,28.60556835,5.60339664,7.125751013,0.381608103,33.36170419,11.35433451,0.192695877,0,0,0,0,0,0,0,0,5.60339664,7.125751013,0.381608103
1488,-84.11822706,28.60343416,1.67187705,2.49785569,0.14234194,14.73196015,5.049617602,0.093757116,0,0,0,0,0,0,0,0,1.67187705,2.49785569,0.14234194
1489,-84.01608111,28.60122317,16.87088234,20.38900538,1.067329746,88.68677166,30.10030088,0.490569976,0,0,0,0,0,0,0,0,16.87088234,20.38900538,1.067329746
1490,-83.91394687,28.59893541,22.80008114,27.36842155,1.428171557,117.9406171,40.01455125,0.648518902,0,0,0,0,0,0,0,0,22.80008114,27.36842155,1.428171557
1491,-83.81182473,28.59657092,23.64464564,28.36258069,1.479570438,122.1097277,41.4275141,0.671036634,0,0,0,0,0,0,0,0,23.64464564,28.36258069,1.479570438
1492,-83.7097151,28.59412972,6.549944048,8.239956913,0.439213505,37.96760406,12.91438652,0.217376661,0,0,0,0,0,0,0,0,6.549944048,8.239956913,0.439213505
1493,-83.60761836,28.59161187,2.377822024,3.328842123,0.185304652,17.95194346,6.138199924,0.110694071,0,0,0,0,0,0,0,0,2.377822024,3.328842123,0.185304652
1494,-83.50553492,28.58901738,2.880656603,3.920741958,0.215906382,20.29990496,6.932419925,0.123100542,0,0,0,0,0,0,0,0,2.880656603,3.920741958,0.215906382
